text,label
“Lagot kayo ngayon! Barko ng China na nambomba ng water cannon ginulat ng isang USF-35 sa WPS (You’re in trouble now. USF-35 surprised Chinese ship that fired a water cannon in the WPS)”. ,FALSE
“Barko pinalubog ng china di ibinalita (Ship sunk by China not reported).” ,FALSE
 “GRABE! NAGIMBAL ang BUONG MUNDO HETO na! (Amazing! The whole world was shocked. Here it is!) $987Billion MARCOS ACCOUNT BRUSSELS BELGIUM DILAWAN NGANGA (Yellows were dumbfounded)!” ,FALSE
"“JUST IN : GOODNEWS! PRES BBM DEATH PENALTY APRUBADO SENATE Atty.ACOSTA SEN ROBIN BATO VPSARA FPRRD. (President Bongbong Marcos, Senate approved death penalty. Attorney [Percida] Acosta, Sen. Robin [Padilla] Vice President Sara [Duterte], former president Rodrigo Duterte.” ",FALSE
“Binawi ang Sabah. Ito ang pinaka-antay ng lahat. Tinapos nani (sic) PBBM (Reclaimed Sabah. This is what everyone is waiting for. PBBM finished it).” ,FALSE
“GRABE to! BUONG PILIPINAS UMIYAK PRES MARCOS BURADO na UTANG ng PILIPINAS MEDIA at DlLAWAN NGA-NGA. (This is amazing! The entire Philippines cried. President Marcos cleared all of the Philippines’ debt. The media and the yellows were humiliated.)”,FALSE
"“LUTANG NA NAMAN SI SANTA MAMA FREE TUITORIAL (sic) SA MGA BATA? EH MGA MATATANDA NAMAN YAN NANAY LENLEN. ‘LUTANG PARIN’ (Holy mother is again being silly. Free tutorial for kids? Those are all old people, Mother Lenlen. Still dumb).” ",FALSE
“Grabe Pala Yung bagyong egay sa china (Typhoon Egay in China is severe).” ,FALSE
"“24 ORAS EXPRESS JULY 20, 2023 REGALO NG RUSSIA IBINIGAY NA (RUSSIA’S GIFT ALREADY GIVEN)! PILIPINAS VINES NEWS VIRAL.” ",FALSE
“LENI GUMAWA NG SARILING SONA? PURO PANINIRA KAY PBBM ANG SPEECH! KAYA TINANGGIHAN ANG INVITATION? (Leni made her own SONA? Her speech only contained insults against Marcos! Maybe that’s why her invitation was rejected?)”,FALSE
“Himachal Pradesh flood landslide – India – 2023 #Flood_In_India #Flood2023 #Floods_video….”,FALSE
“Good Job! Isang Chinese fishing vessel hinuli umano ng Coast Guard – Ilegal na nangisda sa Tawi-Tawi (A Chinese fishing vessel allegedly arrested by the Coast Guard – illegally fishing in Tawi-Tawi).”,FALSE
"“HALA!!! NAG HIGAWAN SA LOOB NG MALACAÑANG Ng makita SI pangulo Bongbong Marcos. 1st time nayare ito sa palasyo napasigaw at napa tili Ang ating mga kapatid na GLBT Ng makita SI pangulo (Wow!!! Screams erupted inside Malacañang when President Bongbong Marcos appeared. This is the first time it happened, our [LGBT] fellows shouted and screamed when they saw the president).” ",FALSE
"“Sa kauna-unahang pagkakataon sa kasaysayan ng Pilipinas, inutusan ng Pangulong Bongbong Marcos ang Navy at Coast Guard na palibutan ang mga barko ng China sa Recto Bank.” (For the first time in Philippine history, President Bongbong Marcos ordered the Navy and Coast Guard to surround Chinese ships at Recto Bank.)Source: YouTube channel Terong Explained, WALANG KAWALA! PH Navy At PH Coast Guard PALILIBUTAN Ang NAGTITIPON Na Barko Ng China (timecode: 00:43 to 00:53), July 10, 2023.",FALSE
“Matapos na ibininta (sic) ni Aquino ang meralco at maynilad. Meralco at maynilad balik na sa pamahalaan ng pilipinas (After [former President Corazon Aquino] privatized Meralco and Maynilad. Meralco and Maynilad are now returning to the Philippine government).”,FALSE
“GOOD NEWS AGE 40 PATAAS PWEDE NA MAGPENSYON WOW PINAKAMALAKING BANGKO SA PILIPINAS [President Ferdinand Marcos] BINUBUO NA!”,FALSE
“PILIPINAS NUCLEAR SUBMARINE SINUBUKAN SA PALAWAN (PHILIPPINES NUCLEAR SUBMARINE TESTED IN PALAWAN)! WEST PHILIPPINE SEA 1BREAKING NEWS VINES VIRAL.” ,FALSE
“BAGONG TINIK NG CHINA! Powerful Laser IKAKABIT Sa Mga BARKO Ng Pilipinas (China’s new thorn: Powerful laser to be installed on Philippine ships)!”,FALSE
“CHINA NAKATIKIM! PH Navy SUMUGOD SA PWESTO Ng China Coast Guard (China gets a taste! PH Navy rushes to the Chinese Coast Guard’s position)!” ,FALSE
“JUST NOW : OMG! mga AQUINO at MEDIA NANLUMO KORTE PANALO NA PRES BBM NABAWI NA LAHAT ng KAYAMANAN!”(Just now: Oh my gosh! The Aquinos and the media were depressed [as the Marcoses won in court] President [Bongbong Marcos] recovered all their wealth),FALSE
"“Breaking news. All five people onboard on Submersible are all very sadly died (sic), OceanGate confirms. This video shows how the accident happened with the submarine.The final words heard [from] inside the Titanic Submarine have been released.”",FALSE
"“It is too early to draw conclusions from this study as case-control studies do not establish causation but instead establish likely links between two events that warrant further study.”Source: Personal correspondence with the World Health Organization, June 16, 2023",FALSE
"“Hala! Umapoy! (Oh, no! It caught on fire!) Be careful when you fart with phone in your back pocket.”",FALSE
"“Good news ito kay lola at lolo (for grandmothers and grandfathers), senior citizens 80 year old pwede na tumangap nang 100k (can now receive P100,000).”",FALSE
“Domestic helper in Korea Approved Na (Now Approved) 83-84k a month! No agency po..direct sa POEA (direct to POEA)! Ano pa iniintay nio apply na (What are you waiting for apply now).”,FALSE
“Mayon volcano update today live now #eruptionvolcanmayon #BulkangMayon #tvnews.”,FALSE
"“Close up video of Mayon Volcano June 9, 2023 8:00 to 8:30 Pm Brgy. 49 – Bigaa Legazpi City Ccto.”",FALSE
"“…it’s generally accepted that EEZ is not national territory but the Supreme Court has upheld the literal description of national territory in Article I of the Constitution  which ties our hands now to engage not only to be able to tap the resources together with others but has stopped us from the confidence building measure of building further cooperation.” Source: Senate of the Philippines, Committee on Government Corporations and Public Enterprises, May 17, 2023, watch from 2:18:55 to 2:19:18",FALSE
“Ang Hagupit ni (The wrath of) Super Typhoon Mawar. Pray for Guam.”,FALSE
“MAPAPABILIB KA PINAS FIGHTER JET NA GINAWA NG PINOY (YOU WILL BE AMAZED FIGHTER JET MADE BY A FILIPINO)! PHILIPPINE VINES BREAKING NEWS VIRAL.”,FALSE
“PBBM ISINIWALAT 30BILLION $ ANG FUTURE PLAN NG PILIPINAS PARTNERSHIP SA ADB ASIAN DEV’T BANK (Marcos reveals a $30 billion future plan of the Philippines in partnership with the ADB)”.,FALSE
"“GRABE IBINUNYAG NA! SI DATING PANGULONG FERDINAND E. MARCOS ANG NAGTATAG NG ASIAN DEVELOPMENT BANK (Wow, it’s now revealed! Former president Ferdinand E. Marcos founded the Asian Development Bank).” ",FALSE
"“[T]otoo kaya to? Convenience store na sikat sa masarap nitong karne, hindi ko inaasahan na ang karne ay ginawa mula isa isang espesyal na sangkap(Is this real? A convenience store known for its delicious meat, I did not expect that its meat is made using one special ingredient).”",FALSE
“Yeahhh!!! G-10 Next yr Direct to College na Wla Ng K-12”,FALSE
“Good Job! Pilipinas harap-harapan umanong binomba ng water cannon ang isang Chinese vessel sa WPS (The Philippines allegedly directly bombed with water cannon a Chinese vessel in the WPS).” ,FALSE
“VIETNAM VS PILIPINAS NAG HABULAN SA PALAWAN! (HAD A CHASE IN PALAWAN) WEST PHILIPPINE SEA! VINES BREAKING NEWS VIRAL.”,FALSE
"“MALAKING GULO TO! GRABE PRES BBM! SUMUGOD SI KING CHARLES! GYERA NA! UMATAKE SA WEST PHILIPPINE SEA (This is pandemonium! This is very serious, President [Marcos]! King Charles charges! It’s war! Attacks in the West Philippine Sea)!”",FALSE
"“For the 1st time in this war Russia used 6 sophisticated but expensive hypersonic [Kinzhal] missiles to hit a NATO bunker hidden 400 ft underground where 100s of senior NATO officials directing the war were hiding. NATO is severely crippled & Most of the 100s of officers killed were from Britain, US & Poland, but there’s completely no report about their deaths in the Western media.”",FALSE
“Yeahhh!!! G-10 Next yr Direct to College na Wla (sic) Ng K-12 (G-10 next year can now directly go to College K to 12 is already gone).” ,FALSE
“KAKAPASOK LANG OMG! si PRES MARCOS lang NAKAKAGAWA nito! PBBM NASA AMERICA NA! JOE BIDEN NA-IYAK! (Just in OMG! Only President Marcos can do this! Marcos is now in America! Joe Biden cried!)”,FALSE
“KAKAPASOK LANG GRABE! DRlLON NAMUTLA sa UTOS ni PRES BBM SAWAKAS NAIA BALIK MIA NA! DlLAWAN IYAK (JUST IN SERIOUS! DRILON BECAME PALE at the ORDER of PRES PBBM FINALLY NAIA IS NOW BACK TO MIA! YELLOWS CRY).” ,FALSE
“CHINA VS PILIPINAS JAPAN AMERICA BUMANAT NA (HIT BACK)! PHILIPPINE VINES BREAKING NEWS VIRAL”.,FALSE
“Barko ng Japan sa West Philippine Sea nagsimula nang bombahin ng water cannon ang mga Chinese (Japanese ships in the West Philippine Sea have started firing water cannons at the Chinese).” ,FALSE
"“Nangunguna ang ekonomiya ng Pilipinas sa buong Asya sa 6% nitong projected GDP growth ayon sa World Economic Outlook na inilabas ng International Monetary Fund nitong Abril.”(The Philippine economy is leading in all of Asia with a 6% projected GDP growth based on the World Economic Outlook that the International Monetary Fund published this April.) Source: Bongbong Marcos’ official Facebook and Twitter accounts, Nangunguna ang ekonomiya… (archived links), April 21, 2023",FALSE
"“KAKAPASOK LANG SAWAKAS (sic) NAIA SARADO NA! SEN TULFO SUMABOG sa GALIT NILUSOB ang NAIA mga BUWAYA IYAK (Just in, NAIA’s closed! Sen. Tulfo exploded in anger, charged thru NAIA. Crocodiles cry).”",FALSE
“KAKAPASOK LANG PRES MARCOS MARCOLETA HAWAK ang mga DOCUMENTO HONTlVEROS SC HlNATULAN PHILHEALTH 2014 (JUST IN PRES MARCOS MARCOLETA HAVE THE DOCUMENTS HONTIVEROS SC RELEASED VERDICT [on] PHILHEALTH 2014).”,FALSE
"“US AT PILIPINAS, NAGPADALA NG 17,680 NA SUNDALO SA SOUTH CHINA SEA! MGA CHINESE BOATS NAPAALIS NA (U.S. and the Philippines sent 17,680 soldiers to the South China Sea! Chinese boats driven out)!”",FALSE
“KAKAPASOK LANG OMG! mga OLlGARKO NAPRANlNG na MERALCO SARADOnani PBBM TULFO SUMALUDO DlLAWAN lYAK (JUST IN OMG! OLIGARCHS BECAME PARANOID MERALCO SHUT DOWN BY PBBM TULFO SALUTED YELLOWS WEEP).”,FALSE
"“KAKAPASOK LANG UMAMIN NA! CAYETANO NAMUTLA sa TAKOT hindi NAKALIGTAS kay PRES BBM SENADO SININGIL NA (Just in, they confessed! Cayetano paled in fear, not unscathed from President Marcos. Senate, charged!)”",FALSE
"“UP Diliman student, Ferdinand Marcos took the 1939 bar exam and his unofficial grade was almost 98%. This was the highest score ever in history of Philippine bar exams (sic) at that time so he was apparently called to appear before the Supreme Court for an oral re-examination after which his official grade was released as 92.35%.” ",FALSE
"“Nakagugulat na balita, ni-raid ng mga pulis sa Maynila ang sikat na SM Mall sa Asia kahapon para alamin kung bakit libu-libong tao ang nagtipon sa mahabang pila. Sa pagdating, natuklasan ko na si Dr.WiIIIie-0ng … ay naglulunsad ng Super Meal Mix Nuts”(Shocking news, the police raided the popular SM Mall of Asia in Manila yesterday to find out why thousands of people are gathering in the long line. Upon arrival, I discovered that [popular cardiologist Doc Willie Ong] is launching Super Meal Mix Nuts.) ",FALSE
“CHINA VS PILIPINAS BUMANAT NA (CHINA VS PHILIPPINES ALREADY HIT!) PHILIPPINE VINES BREAKING NEWS VIRAL.”,FALSE
"“Matapos MANGGULO ang Tinig ng Plaridel | VP SARA at PBBM, TINANGGALAN ng ₱2.5 BILLION PONDO ang UP (After the Tinig ng Plaridel caused chaos | VP SARA and PBBM, stripped P2.5 BILLION FUNDS from UP)!!” ",FALSE
“CHINA NAGKAMALI NG BINANGGA! INDONESIA BIGLANG PUMALAG! PINAGBOBOMBA ANG MGA BARKO NG CHINA! LAGOT (China messed with the wrong country! Indonesia fought back! Blew up China’s ships! Oh no)!”,FALSE
“US Coast Guard hindi nagpatinag! Pinaputukan umano ang dalawang Chinese warship na nangharang sa WPS (USCG unshaken! Fired at two Chinese warships blocking entry to the West Philippine Sea)”,FALSE
“24 ORAS EXPRESS GERMAN WAR SHIP NASA MINDANAO NA (GERMAN WARSHIP NOW IN MINDANAO) ! WEST PHILIPPINE SEA VINES BREAKING NEWS VIRAL”,FALSE
“KAKAPASOK LANG (JUST IN) GOODNEWS PBBM BIGLAANG UTOS MARCOLETA BlNlGYAN ng POSlSYON (PBBM SUDDEN ORDER MARCOLETA GIVEN A POSITION)  D.A SECRETARY DlLAWAN IYAK (YELLOWS CRY).” ,FALSE
“24 ORAS EXPRESS REGALO NG RUSSIA NASA MINDANAO NA (RUSSIA’S GIFT NOW IN MINDANAO)! PILIPINAS VINES NEWS VIRAL).” ,FALSE
“pinaka unang Pinoy na nahatulan ng death penalty sa Pinas (first Filipino sentenced with death penalty in the Philippines).”,FALSE
“KAKAPASOK LANG DlLAWAN na-SHOCKED! BIGLAANG UTOS ni PRES MARCOS BINIGYAN ng POSISYON CONG MARCOLETA (JUST IN YELLOWS were SHOCKED! SUDDEN ORDER of PRES MARCOS GAVE a POSITION CONG MARCOLETA).”,FALSE
“24 ORAS EXPRESS AMERICA AT PILIPINAS BUMANAT NASA WEST PHILIPPINE SEA (AMERICA AND THE PHILIPPINES LAUNCH ATTACKS IN THE WEST PHILIPPINE SEA)! VINES BREAKING NEWS VIRAL.”,FALSE
“China kinarma kaagad! Isang Chinese fighter aircraft bumagsak umano sa South China Sea (China hit by karma right away! A Chinese fighter aircraft allegedly crashed in the South China Sea).”,FALSE
