label,article
1,"Handa umano si Vice President Leni Robredo na pumalit kay Pangulong Rodrigo Duterte kung sakaling magdeklara man ito ng revolutionary government. Sa panayam kay Robredo sa launching ng ""Ahon Laylayan"" coalition sa Tagbilaran City sa Bohol ay sinabi niyang bahagi iyon ng kanyang mandato. ""Iyong pagdeklara ng Pangulo ng revolutionary government, medyo nagulat ako dahil abogado siya, at alam niya na labag ito sa Konstitusyon,"" ani Robredo. Lahat naman aniya ng kumandidatong bise presidente ay dapat handa sa sitwasyon sakaling kailanganin siyang maupo bilang Pangulo ng bansa. ""Lahat naman ng kumakandidato (ng) pangalawang pangulo dapat ready sa ganyang eventuality. Kasi yun naman ang mandato ng opisina,"" saad ni Robredo Giit ni Robredo nalabag sa Saligang Batas ang pagdedeklara ng revolutionary government dahil kapwa sila nanumpa sa kanilang tungkulin nang maluklok sa pwesto. ""Medyo nagulat ako dahil abogado siya at alam niya labag ito sa Constitution. Hindi siya naaayon sa Constitution. Kaming dalawa pareho nanumpa na ipagtanggol ang Constitution ng Republika ng Pilipinas. Pag nag-deklara siya ng revolutionary government ang gusto ba nito sabihin inaabandona niya yung kanyang pinanumpaan?"" aniya."
1,"Pumanaw ang close-in aide ni Attorney Glenn Chong na si Richard Red Santillan matapos paulanan ang bala ang sasakyang minamaneho nito noong Linggo. Ayon sa ilang sources, 30 bullet holes ang natagpuan sa kotse ni CHong na minamaneho ni Santillan. Ang balita ng pagkamatay ni Santillan ay ibinahagi nila Professor Antonio Contreras at RJ Nieto aka ThinkingPinoy sa kanilang mga social media accounts. Si Chong ay kilalang kritiko ng Smartmatic at ni Vice President Leni Robredo. Tumestigo rin siya sa senate at congressional hearing kaugnay sa electoral fraud. Basahin ang reaksyon ng mga tao sa pananambang kay Santillan. Source: ThinkingPinoy | Antonio Contreras"
1,"""It's about time we stop using Smartmatic,"" Tila napuno na si Senador Tito Sotto sa kapalpakan at perwisyong dulot ng Smartmatic, supplier ng vote counting machines (VCMs) na ginamit sa tatlong nakaraang automated elections ng Pilipinas. Magugunitang daan-daang VCMs ang naiulat na nasira sa araw mismo ng eleksyon. Isa sa mga nabiktima ng sirang VCMs ay si dating vice President Jejomar Binay. Umabot din daw sa 1,000 SD cards ang nagkaproblema sa araw ng halalan. Sa isang text message, pinahayag ni Senador Koko Pimentel ang posibilidad na magpatawag ng senate investigation dahil sa aberya nangyari sa pagpo-proseso ng mga boto sa transparency server. ""Glitches are enough to call for a congressional investigation. Why are we still having all these glitches? Cannot Comelec (Commission on Elections) anticipate them?"" sabi ni Koko. Sinisi naman ng COMELEC ang edad ng mga VCM kaya nagka-problema ito sa eleksyon ngayon taon. Ayon sa ulat ng Politiko, nagbayad pa daw ang COMELEC ng P8.1 billion sa Smartmatic noong 2018 para bilhin ang mga 97,517 na VCMs. Source: GMA News | Politiko | Philstar"
1,"MAKARAANG ang ilang linggo, nakalusot umano sa isang kilalang English porn site ang malaswang video sa nangyariing gang rape sa isang dalagita sa Tondo, Maynila kamakailan. Ayon sa ilang sources, mayroon nang halos 200,000 views (180,406) ang sex video sa hindi tinukoy na site habang nakahakot na ito ng 119 likes at 201 dislikes. Ang website ay sinasabing isa sa mga nangungunang free porn sites sa buong mundo. Milyun-milyon ang hardcore videos na ibinibigay ng site sa kanilang viewers sa pamamagitan ng mabilis na speed at high quality kabilang ang Virtual Reality (VR) Porn. Sa ngayon, ayon sa ilang sources, iniimbestigahan na ng mga awtoridad kung paano nakarating sa porn site ang video at kung sino ang responsable sa pagpapakalat nito. Una nang kinilala ni Manila Police District (MPD) Station 1 Commander, Police Lieutenant Colonel Rey Magdaluyo ang pinakahuli at pang-apat na suspek na si John Michael Carmelo. Sinasabing si Carmelo ang itinuro ng isa pang suspek na si Angelito Gonzales at natukoy ito nang makita ang mahalay na video na natuklasan sa cellphone ng biktima na ibinalik sa ina. ""Siya mismo ang nagsabi itong si Angelito na yung lalaki na kumuha na yun at ang nasa video ay si [Carmelo]. Siya yung lumalabas sa aming imbestigasyon, siya yung huling humalay doon sa biktima natin,"" pahayag ni Magdaluyo. Pinabulaanan ni Carmelo na isa siya sa mga gumalaw sa dalagita. Magugunitang natuklasan na hindi lamang anim kundi pito ang halinhinang gumahasa sa 16-anyos na biktima. Samantala, sa video ay kitang-kita kung paano nilapastangan ang pagkababae ng dalagita na waring walang malay at walang saplot. Kumalat din ang umano'y mga mensahe mula sa chat group ng mga suspek kung saan pinapayuhan pa ng ilan ang mga suspek na magtago na at huwag ituro ang isa't isa. ""Nakakalungkot na ganito ang nangyari. Sisikapin nating mahuli sa lalong madaling panahon ang mga nagpapakalat nito at ang isa pang mga suspek,"" ayon naman sa isa pang source mula sa MPD. Kasabay nito, patuloy na nananawagan ang ina ng biktima kay Pangulong Rodrigo Duterte na tulungan sila sa kaso upang mapanagot ang mga salarin. Sasampahan ang mga suspek ng kasong rape in relation to Republic Act 7610 o special protection of children against abuse, exploitation and discrimination act. Subalit dahil sa kumalat ng video, ayon sa ilang police sources, posibleng madagdagan ang kanilang kaso."
1,"Normal na sa pamilyang Pilipino na kapag may mga pagkakataong nangangailangan tayo ng tulong, kadalasang ang una nating nilalapitan ay ang ating mga kaaanak o di kaya'y malalapit na kaibigan. Subalit, paano kung sa mismong mga kamay ng inaasahan nating ""katuwang"" pala tayo mapapahamak? Nadakip na ang dalawang suspek sa karumal-dumal na pagpatay sa isang ginang at sa dalawa nitong mga anak sa loob mismo ng kanilang bahay sa Barangay Kaypian, San Jose Del Monte, Bulacan, ayon sa ulat ng GMA News. Nahuli sa follow-up operations ng pulisya ang mga suspek na sina Wilson Cortez sa Caloocan, at Joselito Cortez sa bayan ng San Jose. Ang isa sa mga suspek sa walang habas na pamamaslang na si Wilson, napag-alamang pinsan pa mismo ng biktimang ginang na si Jaymee Casabuena, 28-anyos. Si Casabuena at ang dalawa nitong anak na sina Anton Gabriel, 8-anyos, Joaquin Mateo, 5 at maging ang kanilang alagang aso ay natagpuang mga duguan at pawang wala nang mga buhay sa loob mismo ng kanilang tahanan. Ayon sa mga suspek, pagnanakaw lamang daw ang kanilang plano noong una,kung saan binalak nilang kunin ang cellphone ng biktima, subalit nanlaban daw ang mga ito kaya't napatay nila ang mga kawawang biktima sa saksak. Batay sa salaysay ng mga kapitbahay ng mga biktima, namataan pa raw nilang may dalawang lalaking pumasok sa loob ng bahay ng mag-iina bago naganap ang kalunus-lunos na krimen. Isa sa mga suspek ay nakita pa raw nilang tumutulong sa paglalagay ng trapal sa bahay ng mga biktima. Sabi naman ng isa sa mga opisyal ng kanilang barangay, isang kapitbahay din umano ang nakakita na may isang lalaking kumatok sa bahay nina Casabuena, na pinagbuksan naman ng isa sa mga anak ng ginang. Ayon din sa pulisya, wala umanong bakas na pwersahang binuksan ang pinto ng bahay ng mga biktima, palatandaan na kakilala umano ng mga biktima ang mga suspek. Maging maingat po tayong lagi, mga kababayan. Huwag basta-basta magtitiwala, para na rin sa ating seguridad at kaligtasan. Source: GMA"
1,"This is my first time ever to post like this in a social media!!!! Dahil sa kabalastugang ginawa samin last night beauty pageant ""BUDOL"" The Miss Ambassadress ""Este"" Scambassadress 2018!!!! Dahil lahat kami nag effort ng Pagod, Puyat, Pera, at Oras sa walang kwentang pageant na hindi namin inaasahan na ganun pala ang resulta scammer pala ang organiser!!! WARNING: Siya si Peter Joemel ""PJ"" Advincula na nanloko, ng estapa at ng budol sa amin. Ang lalaking ito ay nagpapageant na hindi binayaran ang mga kandidata nanalo man o natalo, judges, host, handlers, dancers tabulators at sound system. Sa oras din ng pageant mula simula hanggang natapos hindi ito nagpakita sa amin. Ginamit mo lang kaming lahat para mabili ang mga ticket at tinda mong pabango. Mag-iingat sa taong dito ang opisina niya na EXODUS PHI79 MARKETING ay matatagpuan sa Dunao, Ligao City. Ang kompanya ng ARDEUR DE FRANCE ang kanyang ginamit upang mas maniwala sa kanya ang mga taong naloko at na-estapa niya. may pakuha kuha kapang guest galing sa 'That's My Bae' lahat kami niloko mo. Kung sino man po ang nakakaalam kung nasaan ang lalaking ito maari niyo pong ipagbigay alam sa amin upang maturuan ng leksyon ang manlolokong estapador na kalbo. For the information of everybody na nag-iisip samin bakit pa kami tumuloy sa pageant na yun. Kasi screening pa lng ang ganda ng mga paliwanag niya na walang problem sa pera and everything kasi lahat daw naka-settle na okay and ready na so naniwala naman kami kasi yun naman ang kalakaran ng pageant sa ilang taong na namin sa industriya ng patimpalak na ang prizes ay nakukuha namin after the show. Kasi wala namang beauty pageant na nag-cash advance bago mag-pageant in short pagtapos na. So natapos na nga ang pageant wala na ang organiser at ang mga staff hindi nila alam kung saan kukunin ang premyo at sino magbabayad saming lahat na nabudol niya. Sa ""ANDREUR de France perfume and company makipag ugnayan na kau at gawan niyo ng action ang problemang ito kasi kayo ang naka-front dito. Alam naming lahat tayo ay biktima ng budol ni Mr. PJ Advincula para sa inyong kapakanan na hindi masira ang company niyo dahil ginamit kayo ni Mr. Advincula. So let's make action to this big problem. Sa lahat ng NABUDOL, NALOKO, AT NAABALA please share this post para madaling mahanap si Mr. Advincula upang makasuhan at pagbayaran niya lahat ng NAPINSALA niya! Salamat po. Tanya Herrera (August 12, 2018)"
0,"HULING napanood sa Annaliza last year si Denise Laurel na happy sa muling pagbabalik niya sa Nasaan Ka Nang Kailangan Kita, with Vina Morales and bagets stars mula sa PBB All-In na sina Joshua Garcia, Loisa Andalio, Jerome Ponce at Jane Oineza. Excited si Denise na nakasama niya sa unang pagkakataon si Vina."
0,"Ang resignation ni Darren Wilson ay kaagad na nagkabisa, ayon kay Atty. Neil Bruntrager. Si Wilson ay nasa administrative leave simula ng pamamaril noong Agosto 9, na nagbunsod ng ilang araw na bayolenteng protesta."
0,"Muli umanong ginawa ng suspek ang pangmomolestiya sa 15-anyos na anak noong Disyembre 2014 kaya inihiwalay ng mga tiyahin ang dalawang dalagita sa mag-asawa. Madalas umanong pag-awayan ng mag-asawa ang paglayo ng mga anak na nauwi sa pananaksak ng suspek sa asawa kamakailan, matapos igiit ng mister na ibalik sa kanilang poder ang dalawang anak. Nagtamo ng saksak sa dibdib ang ginang, na nagbunsod dito para magsampa ng kaso laban sa asawa. Kasunod nito, kasama ang tiyahin, ay lakas-loob na ring nagsuplong sa pulisya ang dalawang dalagita noong Marso 27 para ireklamo ng pangmomolestiya sa kanila ng ama sa pagitan ng 2011 at 2014."
0,"IKINUWENTO ni Coco Martin na nahirapan siya sa shooting ng Feng Shui 2, ang MMFF entry nila ni Kris Aquino na mapapanood na simula December 25. ""Mahirap siya kasi, like ako, first time kong gagawa ng horror movie, nakaka-challenge dahil unang-una direktor ko dito si Chito Rono, hindi ka pupuwedeng hindi ko alam ang trabaho at hindi mo kaya 'yung eksena,"" bungad ni Coco."
0,"Ang pagkakaloob ng parangal kay Paterno ang nilalaman ng House Resolution No. 1685 na inihain ni Rep. Eric L. Olivarez (1st District, Paranaque City). ""the Award recognized Hon. Paterno's exemplary personal life and professional career, marked by outstanding achievements in public service and his distinguished career as a socially-responsible entrepreneur,"" ayon kay Olivarez."
0,"Ang dinobleng burial assistance - bagamat maituturing na huling biyaya para sa mga beterano at retiradong kawal sapagkat ito ay ipagkakaloob sa kanilang pagpanaw sa daigdig - ay sumasagisag sa kanilang kabayanihan sa pagtatanggol ng ating kasarinlan. Tulad ng sinabi ni Senador Antonio Trillanes IV, awtor ng nasabing batas, marapat lamang dagdagan ang benepisyo ng naturang mga sundalo sapagkat buhay at dugo ang kanilang ibinuwis para sa ating bansa. Maaaring hindi na nga nila pakinabangan ang nasabing dagdag na biyaya, subalit ito ay tiyak na makatutulong, kahit paano, sa kanilang mga naulila. Ang ganitong pagsisikap ni Trillanes na ginawa bilang isang sundalo ng Armed Forces of the Philippines (AFP), ay isang panggising sa mga mambabatas na minsan ay naging bahagi rin ng Philippine National Police (PNP). Hindi ko matiyak kung nagkaroon na ng gayong mga dagdag na biyaya para naman sa ating mga retiradong pulis na tiyak na gumanap din ng mahalagang tungkulin sa pagtatanggol ng ating bansa at mga mamamayan. Dapat ding dagdagan ang kanilang burial benefits upang makatulong din sa kani-kanilang mga pamilya. Sa kabila ng pagkakaloob ng nabanggit na mga biyaya, kabilang ako sa mga naniniwala na ang anumang pag-ayuda sa mga beterano at retiradong sundalo at pulis ay dapat sanang ipagkaloob habang sila ay nabubuhay; at hindi lamang para sa kanilang sarili kundi para sa kanilang mga mahal sa buhay."
0,"Mauunang maghangad para sa kanilang pangalawang tagumpay ang Racal Motors Alibaba at ang AMA University Titans sa kanilang pagtutuos sa pambungad na laro ganap na alas-12 ng tanghali. Susundan ito ng pagsalang ng MP Hotel Warriors kontra Jumbo Plastic Lionelum Giants na target naman ang solong ikalawang posisyon kung saan kasalukuyan silang magkaslo ng Cafe France taglay ang barahang 3-1, panalo-talo sa likod ng mga namumunong Hapee Toothpaste at Cagayan Valley na kapwa wala pang talo matapos ang apat na laro. Sa huling laban naman magtatapat ang MJM-Builders at ang Bread Story ganap na ika-4 ng hapon. Sa nabanggit na mga koponan, may malaking problema ang MJM Builders na ka-tie-up ng Far Eastern University at naghahangad pa naman ng unang back-to-back win dahil nagkataon din na pasok sila sa elite 8 ng ginaganap na Philippine Collegiate Champions League. Halos magkasunod ang laban ng Builders at ng Tamaraws sa dalawang liga kung kaya't mapag-aalaman ngayong hapon kung paano nila hahatiin ang kanilang koponan. Alas-2 ng hapon laban ng Tamaraws kontra De La Salle University sa PCCL na gaganapin sa Yanres Sports Center sa Pasig City habang alas-4 naman ng hapon sa PBA D-League ang laban ng Builders. Ayon kay FEU coach Nash Racela, nasa MJM ang commitment ng FEU kaya't posibleng ang kanilang mga second stringers ang siyang lalaban sa Green Archers habang ang kanilang mga starters na sina Mike Tolomia, Mac Belo, Carl cruz, Raymar Jose at Achie Inigo ay sa D-League maglalaro. Gayunpaman, problema pa rin nila dahil mawawala pa rin sa MJM ang kanilang mga National University players na may laro rin sa PCCL ganap na alas-4 naman ng hapon kontra San Beda College. Nakabalik sa winning track matapos maiposte ang kanilang ikatlong panalo sa pamamagitan ng 81-65 na pagdurog sa Wangs Basketball noong nakaraang Huwebes, pinapaboran ang Giants kontra sa baguhang MP Warriors na sumadsad naman sa dalawang sunod na pagkabigo makaraang maipanalo ang ikalawa nilang laban kontra rin sa Wangs. ""It will be another physical game and we just have to be wary with our execution,"" pahayag ni Giants coach Steve Tiu."
1,"Sa kanyang mensahe sa harap ng mga kalahok sa Vatican conference on drug addiction, hinimok ng Pope Francis na sugpuin ang paggawa at pagpapaakalat ng iligal na droga. Ayon pa sa Santo Papa, kamatayan daw ang inilalako ng mga drug traffickers kaya tungkulin ng mga gobyerno na labanan ang mga drug traffickers. ""It is the duty and responsibility of governments courageously to undertake this fight against those who deal in death,"" mensahe ni Peope Francis. Ang mga mensahe ni Pope Francis ay tila sumasalungat sa mga binulalas dati ni Activist Priest Father Robert Reyes noong Oktubre 2017. Nabapalita noon na sinabi ni Reyes na ang droga ay hindi krimen. Ang simbahang katoliko naman sa Pilipinas ay kontra din sa kampanya ng Duterte Administration laban sa iligal na droga. ""You do not solve a health issue with police force. Ang droga, hindi crime. That's what you have to address first. He is sick and therefore, he needs medical attention,"" sabi dati ni Fr. Reyes. Ang naging pahayag ni Pope Francis ukol sa paglaban sa droga ay malugod namang tinanggap ng Malacanang. ""We consider Vatican's remarks as a boost in our campaign as we battle the twin evils of crimes and drugs,"" ani Spokeperson Salvador Panelo. Basahin ang naging komento ng ilang kababayan natin tungkol sa naging mensahe ni Pope Francis. Source: MB | GMA | GMA | PTV"
